,sale_date,neighborhood
21043,2018-07-10,Portola
21044,2011-10-07,Telegraph Hill
21045,2017-05-04,Visitacion Valley
21046,2017-07-14,Visitacion Valley
21047,2011-04-08,Portola
21048,2015-06-11,Visitacion Valley
21049,2012-01-20,Portola
21050,2014-11-19,Portola
21051,2014-09-18,Peralta Heights
21052,2017-07-11,Peralta Heights
21053,2010-08-30,Portola
21054,2014-10-03,Visitacion Valley
21055,2011-07-11,Visitacion Valley
21056,2014-05-08,Portola
21057,2009-03-09,Peralta Heights
21058,2011-07-23,Visitacion Valley
21059,2016-06-08,Telegraph Hill
21060,2012-09-12,Visitacion Valley
21061,2013-03-26,Visitacion Valley
21062,2012-01-16,Visitacion Valley
21063,2015-12-18,Portola
21064,2010-08-26,Visitacion Valley
21065,2011-08-03,Portola
21066,2013-08-15,Visitacion Valley
21067,2017-03-27,Portola
21068,2011-01-25,Visitacion Valley
21069,2011-10-19,Portola
21070,2011-10-12,Portola
21071,2018-10-31,Potrero Hill
21072,2013-08-20,Visitacion Valley
21073,2013-01-25,Portola
21074,2011-11-16,Potrero Hill
21075,2018-04-20,Potrero Hill
21076,2018-05-31,Portola
21077,2014-04-10,Telegraph Hill
21078,2015-05-29,Telegraph Hill
21079,2012-10-26,Visitacion Valley
21080,2010-12-01,Visitacion Valley
21081,2014-11-26,Portola
21082,2011-08-31,Portola
21083,2014-03-26,Portola
21084,2011-09-13,Visitacion Valley
21085,2011-09-19,Telegraph Hill
21086,2016-08-17,Visitacion Valley
21087,2012-03-21,Portola
21088,2011-01-28,Visitacion Valley
21089,2013-12-31,Portola
21090,2012-02-24,Telegraph Hill
21091,2009-03-19,Silver Terrace
21092,2009-06-23,Silver Terrace
21093,2011-11-14,Portola
21094,2010-01-15,Visitacion Valley
21095,2011-12-06,Visitacion Valley
21096,2013-08-20,Potrero Hill
21097,2014-05-28,Telegraph Hill
21098,2011-10-10,Portola
21099,2009-03-31,Potrero Hill
21100,2009-09-29,Portola
21101,2016-12-20,Visitacion Valley
21102,2015-08-12,Visitacion Valley
21103,2013-02-27,Portola
21104,2013-11-22,South of Market
21105,2015-06-05,Portola
21106,2018-08-02,Silver Terrace
21107,2012-12-05,Potrero Hill
21108,2012-05-31,Portola
21109,2017-02-03,Portola
21110,2017-04-26,Potrero Hill
21111,2010-04-06,Potrero Hill
21112,2015-07-23,Potrero Hill
21113,2013-05-06,Portola
21114,2012-06-12,Potrero Hill
21115,2016-10-03,Silver Terrace
21116,2017-10-11,Silver Terrace
21117,2011-12-30,Silver Terrace
21118,2016-06-08,Potrero Hill
21119,2017-10-13,Potrero Hill
21120,2012-11-09,Visitacion Valley
21121,2018-12-31,Portola
21122,2012-06-15,Portola
21123,2012-11-04,Silver Terrace
21124,2013-10-03,Visitacion Valley
21125,2018-03-19,Portola
21126,2012-09-12,Potrero Hill
21127,2009-03-20,Portola
21128,2011-06-02,Potrero Hill
21129,2013-02-01,Portola
21130,2010-12-17,Telegraph Hill
21131,2009-08-28,Visitacion Valley
21132,2018-12-27,Visitacion Valley
21133,2013-05-17,Visitacion Valley
21134,2013-11-26,Potrero Hill
21135,2016-01-27,Visitacion Valley
21136,2009-08-21,Portola
21137,2014-05-07,Portola
21138,2013-03-04,Portola
21139,2010-03-12,Visitacion Valley
21140,2014-07-17,Visitacion Valley
21141,2015-12-07,Visitacion Valley
21142,2015-01-26,Potrero Hill
21143,2018-11-02,Potrero Hill
21144,2012-02-29,Potrero Hill
21145,2016-08-19,Visitacion Valley
21146,2016-10-14,Portola
21147,2015-01-08,Visitacion Valley
21148,2013-12-03,Portola
21149,2018-06-06,Visitacion Valley
21150,2013-10-25,Portola
21151,2009-03-22,Portola
21152,2016-09-02,Portola
21153,2011-12-28,Visitacion Valley
21154,2013-08-13,Visitacion Valley
21155,2010-10-18,Visitacion Valley
21156,2016-01-21,Visitacion Valley
21157,2016-10-04,Visitacion Valley
21158,2012-12-26,Visitacion Valley
21159,2010-02-26,Visitacion Valley
21160,2013-06-19,Potrero Hill
21161,2018-06-28,Potrero Hill
21162,2009-09-12,Potrero Hill
21163,2018-07-17,Visitacion Valley
21164,2017-08-02,Portola
21165,2017-07-21,Visitacion Valley
21166,2009-08-12,Potrero Hill
21167,2015-11-03,South of Market
21168,2012-08-29,Visitacion Valley
21169,2009-09-03,Portola
21170,2011-08-04,Telegraph Hill
21171,2013-11-26,Visitacion Valley
21172,2014-06-19,Visitacion Valley
21173,2009-04-29,Portola
21174,2013-08-13,Portola
21175,2010-02-25,Portola
21176,2011-05-17,Potrero Hill
21177,2011-06-29,Visitacion Valley
21178,2013-11-27,Visitacion Valley
21179,2015-08-12,Portola
21180,2013-10-02,Portola
21181,2014-02-19,Portola
21182,2011-11-02,Portola
21183,2011-08-23,Telegraph Hill
21184,2017-05-16,Telegraph Hill
21185,2011-04-07,Portola
21186,2012-12-28,Telegraph Hill
21187,2016-12-01,Visitacion Valley
21188,2011-01-27,Visitacion Valley
21189,2015-04-28,Portola
21190,2012-10-12,Portola
21191,2017-03-23,Portola
21192,2015-02-13,Visitacion Valley
21193,2015-10-13,Portola
21194,2014-09-03,Portola
21195,2015-05-15,Portola
21196,2018-01-24,Visitacion Valley
21197,2014-08-29,Visitacion Valley
21198,2009-12-04,Visitacion Valley
21199,2009-04-30,Portola
21200,2018-08-31,Silver Terrace
21201,2011-09-08,Potrero Hill
21202,2016-02-11,Portola
21203,2018-05-24,Portola
21204,2011-06-20,Silver Terrace
21205,2017-07-24,Portola
21206,2014-09-15,Portola
21207,2013-07-23,Portola
21208,2018-10-10,Portola
21209,2009-07-08,Portola
21210,2014-03-10,Portola
21211,2018-02-22,Portola
21212,2012-09-25,Portola
21213,2009-01-21,Visitacion Valley
21214,2017-11-03,Portola
21215,2010-06-01,Portola
21216,2012-03-16,Potrero Hill
21217,2011-12-30,Visitacion Valley
21218,2018-09-13,Visitacion Valley
21219,2015-02-06,Portola
21220,2012-06-07,Portola
21221,2009-09-30,Visitacion Valley
21222,2014-02-05,Silver Terrace
21223,2016-03-24,Silver Terrace
21224,2017-07-21,Silver Terrace
21225,2011-01-28,Potrero Hill
21226,2010-12-17,Silver Terrace
21227,2012-10-24,Telegraph Hill
21228,2011-03-24,Silver Terrace
21229,2014-02-27,Silver Terrace
21230,2017-01-27,Silver Terrace
21231,2012-06-21,Portola
21232,2010-12-02,Portola
21233,2009-05-12,Silver Terrace
21234,2012-08-15,Visitacion Valley
21235,2010-05-19,Portola
21236,2016-06-24,Potrero Hill
21237,2013-02-11,Silver Terrace
21238,2015-10-23,Visitacion Valley
21239,2015-03-13,Visitacion Valley
21240,2012-06-29,Telegraph Hill
21241,2009-08-31,Telegraph Hill
21242,2015-09-02,Potrero Hill
21243,2015-06-03,Visitacion Valley
21244,2013-04-25,Visitacion Valley
21245,2010-06-01,Visitacion Valley
21246,2012-10-03,Telegraph Hill
21247,2015-08-19,Visitacion Valley
21248,2009-09-25,Visitacion Valley
21249,2012-10-25,Portola
21250,2017-09-19,Visitacion Valley
21251,2012-10-17,Visitacion Valley
21252,2012-09-07,Visitacion Valley
21253,2013-01-23,Visitacion Valley
21254,2017-08-10,Visitacion Valley
21255,2017-06-02,Potrero Hill
21256,2018-05-23,Potrero Hill
21257,2014-05-16,Visitacion Valley
21258,2014-10-23,Visitacion Valley
21259,2013-03-14,Portola
21260,2015-12-29,Portola
21261,2016-11-22,Potrero Hill
21262,2017-11-17,Potrero Hill
21263,2012-10-30,Visitacion Valley
21264,2016-04-11,Visitacion Valley
21265,2013-01-11,Portola
21266,2015-06-12,Portola
21267,2018-12-31,Telegraph Hill
21268,2009-03-04,Portola
21269,2011-10-26,Portola
21270,2015-08-05,Visitacion Valley
21271,2012-11-21,Portola
21272,2014-09-16,Portola
21273,2011-01-14,Visitacion Valley
21274,2014-04-18,Visitacion Valley
21275,2011-04-20,Visitacion Valley
21276,2014-02-14,Visitacion Valley
21277,2009-08-28,Visitacion Valley
21278,2010-02-11,Visitacion Valley
21279,2014-10-31,Portola
21280,2011-06-29,Visitacion Valley
21281,2009-04-17,Silver Terrace
21282,2013-10-04,Potrero Hill
21283,2011-11-03,Silver Terrace
21284,2011-08-16,Potrero Hill
21285,2014-10-02,Potrero Hill
21286,2013-06-27,Visitacion Valley
21287,2012-04-23,Potrero Hill
21288,2016-02-23,Potrero Hill
21289,2014-04-30,Visitacion Valley
21290,2011-05-06,Portola
21291,2013-08-21,Potrero Hill
21292,2009-07-02,Potrero Hill
21293,2011-02-11,Telegraph Hill
21294,2016-11-22,Visitacion Valley
21295,2011-12-02,Visitacion Valley
21296,2014-04-25,Portola
21297,2014-10-17,Potrero Hill
21298,2011-05-19,Visitacion Valley
21299,2016-08-23,Portola
21300,2012-10-02,Visitacion Valley
21301,2012-03-30,Visitacion Valley
21302,2011-02-25,Visitacion Valley
21303,2018-04-05,Visitacion Valley
21304,2012-02-07,Portola
21305,2014-01-28,Visitacion Valley
21306,2014-02-21,Visitacion Valley
21307,2012-05-08,Silver Terrace
21308,2013-03-18,Visitacion Valley
21309,2015-03-10,North Beach
21310,2014-08-08,Portola
21311,2009-10-08,Silver Terrace
21312,2010-05-12,Visitacion Valley
21313,2010-07-12,Portola
21314,2009-12-24,Silver Terrace
21315,2011-03-25,Portola
21316,2014-05-30,Portola
21317,2016-12-19,Visitacion Valley
21318,2014-12-15,Portola
21319,2015-05-06,Portola
21320,2014-11-18,Potrero Hill
21321,2010-03-31,Visitacion Valley
21322,2009-07-10,Potrero Hill
21323,2010-06-25,Portola
21324,2016-01-12,Portola
21325,2012-04-03,Visitacion Valley
21326,2016-05-20,Visitacion Valley
21327,2010-06-21,Potrero Hill
21328,2011-11-30,Potrero Hill
21329,2011-01-03,Visitacion Valley
21330,2013-09-26,Potrero Hill
21331,2017-05-25,Potrero Hill
21332,2013-04-04,Potrero Hill
21333,2015-09-25,Potrero Hill
21334,2009-03-10,Potrero Hill
21335,2015-02-18,Potrero Hill
21336,2012-10-03,Silver Terrace
21337,2018-03-30,Silver Terrace
21338,2011-12-06,Portola
21339,2012-05-11,Portola
21340,2014-11-14,Visitacion Valley
21341,2017-12-26,Potrero Hill
21342,2013-03-07,Potrero Hill
21343,2015-05-27,Potrero Hill
21344,2011-05-02,Visitacion Valley
21345,2016-08-30,Visitacion Valley
21346,2014-12-31,Potrero Hill
21347,2009-12-02,Potrero Hill
21348,2013-05-31,Visitacion Valley
21349,2013-05-23,Portola
21350,2009-09-22,Potrero Hill
21351,2012-11-30,Portola
21352,2013-07-01,Portola
21353,2011-02-04,Visitacion Valley
21354,2017-10-26,Visitacion Valley
21355,2011-09-30,Portola
21356,2010-08-10,Potrero Hill
21357,2015-12-16,Visitacion Valley
21358,2018-05-04,Visitacion Valley
21359,2016-08-09,Portola
21360,2013-12-13,Portola
21361,2010-05-12,Visitacion Valley
21362,2011-06-28,Portola
21363,2012-05-25,Portola
21364,2014-01-29,Portola
21365,2011-11-30,Visitacion Valley
21366,2012-11-08,Potrero Hill
21367,2010-08-25,Potrero Hill
21368,2014-09-05,Portola
21369,2010-10-01,Silver Terrace
21370,2010-07-12,Portola
21371,2011-10-07,Silver Terrace
21372,2018-11-05,Visitacion Valley
21373,2017-07-28,Visitacion Valley
21374,2017-02-21,Portola
21375,2018-01-23,Silver Terrace
21376,2009-02-25,Visitacion Valley
21377,2015-04-23,Portola
21378,2013-11-21,Portola
21379,2014-10-03,Silver Terrace
21380,2013-11-08,Visitacion Valley
21381,2017-11-28,Potrero Hill
21382,2015-01-12,Potrero Hill
21383,2014-09-17,Visitacion Valley
21384,2016-11-30,Visitacion Valley
21385,2017-06-26,Potrero Hill
21386,2009-06-19,Silver Terrace
21387,2015-12-28,Silver Terrace
21388,2018-06-06,Portola
21389,2013-12-20,Silver Terrace
21390,2011-07-29,Visitacion Valley
21391,2012-05-25,Potrero Hill
21392,2013-06-07,Potrero Hill
21393,2016-06-08,Silver Terrace
21394,2017-09-25,Silver Terrace
21395,2012-07-27,Silver Terrace
21396,2012-06-22,Silver Terrace
21397,2014-11-25,South of Market
21398,2013-04-30,Silver Terrace
21399,2010-03-29,Portola
21400,2010-11-12,Portola
21401,2015-08-28,Portola
21402,2016-04-29,Portola
21403,2009-01-16,Portola
21404,2016-07-14,Potrero Hill
21405,2009-04-24,Potrero Hill
21406,2014-09-26,Potrero Hill
21407,2016-04-22,Potrero Hill
21408,2010-06-11,Potrero Hill
21409,2011-07-27,Silver Terrace
21410,2017-04-20,Potrero Hill
21411,2016-08-17,Potrero Hill
21412,2014-09-24,Potrero Hill
21413,2015-12-10,Potrero Hill
21414,2017-11-17,Potrero Hill
21415,2018-01-11,Visitacion Valley
21416,2012-08-30,Potrero Hill
21417,2014-12-12,Silver Terrace
21418,2013-07-12,Portola
21419,2009-04-29,Potrero Hill
21420,2012-07-20,Potrero Hill
21421,2017-06-15,Potrero Hill
21422,2009-03-30,Visitacion Valley
21423,2015-01-22,Portola
21424,2014-03-06,Potrero Hill
21425,2018-05-31,Portola
21426,2011-03-31,Potrero Hill
21427,2014-07-03,Potrero Hill
21428,2014-08-22,Portola
21429,2014-12-03,Portola
21430,2014-08-08,Silver Terrace
21431,2018-03-09,Silver Terrace
21432,2013-12-17,Potrero Hill
21433,2013-07-11,Potrero Hill
21434,2016-05-17,Potrero Hill
21435,2016-04-29,Potrero Hill
21436,2017-06-30,Potrero Hill
21437,2014-10-01,Portola
21438,2013-09-12,Potrero Hill
21439,2013-07-09,Potrero Hill
21440,2014-12-24,Silver Terrace
21441,2012-10-05,Potrero Hill
21442,2012-09-28,Silver Terrace
21443,2014-11-26,Silver Terrace
21444,2014-02-21,Portola
21445,2018-03-23,Potrero Hill
21446,2015-01-20,Potrero Hill
21447,2010-12-17,Silver Terrace
21448,2015-07-02,Potrero Hill
21449,2013-10-16,Silver Terrace
21450,2018-07-27,Potrero Hill
21451,2018-08-22,Potrero Hill
21452,2012-05-22,Potrero Hill
21453,2009-07-31,Silver Terrace
21454,2015-04-23,Silver Terrace
21455,2009-05-27,Potrero Hill
21456,2009-09-02,Silver Terrace
21457,2017-12-01,Potrero Hill
21458,2010-03-09,Potrero Hill
21459,2011-09-07,Visitacion Valley
21460,2015-09-22,Visitacion Valley
21461,2015-03-20,Portola
21462,2012-07-27,Visitacion Valley
21463,2016-08-16,Potrero Hill
21464,2017-08-04,Potrero Hill
21465,2012-07-30,Potrero Hill
21466,2015-11-25,Potrero Hill
21467,2016-12-01,Potrero Hill
21468,2012-02-03,Visitacion Valley
21469,2015-06-12,Potrero Hill
21470,2018-10-15,Potrero Hill
21471,2010-03-19,Apparel City
21472,2009-07-27,Silver Terrace
21473,2012-11-20,Potrero Hill
21474,2018-04-26,Potrero Hill
21475,2017-05-12,Portola
21476,2014-07-02,Silver Terrace
21477,2018-11-21,Silver Terrace
21478,2013-10-18,Portola
21479,2016-04-29,Potrero Hill
21480,2013-01-10,Potrero Hill
21481,2011-05-25,Bayview
21482,2010-10-29,Silver Terrace
21483,2015-10-02,Silver Terrace
21484,2012-05-11,Potrero Hill
21485,2012-11-02,Visitacion Valley
21486,2010-08-12,Visitacion Valley
21487,2012-11-27,Portola
21488,2010-05-28,Visitacion Valley
21489,2014-01-08,Visitacion Valley
21490,2015-07-27,Portola
21491,2015-11-19,Silver Terrace
21492,2018-12-28,Portola
21493,2015-11-16,Silver Terrace
21494,2010-08-13,Silver Terrace
21495,2013-08-23,Portola
21496,2012-11-30,Portola
21497,2011-12-28,Silver Terrace
21498,2015-11-30,Potrero Hill
21499,2018-03-06,Potrero Hill
21500,2011-07-11,Potrero Hill
21501,2014-01-31,Potrero Hill
21502,2013-06-21,Silver Terrace
21503,2014-06-27,Silver Terrace
21504,2012-06-08,Potrero Hill
21505,2009-11-24,Potrero Hill
21506,2013-12-11,Potrero Hill
21507,2012-06-15,Potrero Hill
21508,2010-11-02,Potrero Hill
21509,2009-08-04,Potrero Hill
21510,2009-08-31,Visitacion Valley
21511,2009-04-23,Portola
21512,2014-07-25,Silver Terrace
21513,2010-09-14,Silver Terrace
21514,2015-11-18,Potrero Hill
21515,2015-05-13,Portola
21516,2009-07-10,Portola
21517,2014-04-02,Potrero Hill
21518,2015-12-17,Potrero Hill
21519,2016-09-07,Visitacion Valley
21520,2011-09-15,Portola
21521,2016-05-06,Silver Terrace
21522,2016-03-23,Potrero Hill
21523,2012-05-09,Portola
21524,2013-02-25,Portola
21525,2014-10-09,Potrero Hill
21526,2016-12-09,Portola
21527,2014-09-15,Potrero Hill
21528,2016-04-15,Potrero Hill
21529,2012-11-06,Silver Terrace
21530,2013-01-04,Silver Terrace
21531,2016-05-27,Potrero Hill
21532,2009-10-14,Silver Terrace
21533,2018-03-20,Silver Terrace
21534,2018-05-22,Portola
21535,2018-10-31,Silver Terrace
21536,2016-05-05,Silver Terrace
21537,2017-04-10,Potrero Hill
21538,2016-03-28,Portola
21539,2016-12-28,Silver Terrace
21540,2017-09-12,Silver Terrace
21541,2017-03-24,Silver Terrace
21542,2013-08-22,Silver Terrace
21543,2017-08-03,Silver Terrace
21544,2011-05-24,Silver Terrace
21545,2009-11-25,Portola
21546,2015-10-30,Portola
21547,2010-03-17,Portola
21548,2013-05-21,Potrero Hill
21549,2012-10-03,Silver Terrace
21550,2017-02-03,Silver Terrace
21551,2009-03-31,Silver Terrace
21552,2017-12-18,Portola
21553,2010-10-29,Potrero Hill
21554,2015-04-30,Potrero Hill
21555,2012-05-09,Portola
21556,2012-10-31,Portola
21557,2012-06-12,Portola
21558,2012-09-05,Silver Terrace
21559,2018-10-19,South of Market
21560,2009-07-02,Visitacion Valley
21561,2016-05-08,Silver Terrace
21562,2009-07-02,Portola
21563,2017-05-08,Portola
21564,2015-06-24,Silver Terrace
21565,2018-11-30,Potrero Hill
21566,2017-10-27,Portola
21567,2010-10-19,Potrero Hill
21568,2014-07-28,Potrero Hill
21569,2017-08-24,Potrero Hill
21570,2012-07-03,Potrero Hill
21571,2010-12-28,Potrero Hill
21572,2015-06-02,Potrero Hill
21573,2009-08-14,Portola
21574,2011-03-01,Visitacion Valley
21575,2013-07-03,Silver Terrace
21576,2013-09-16,Potrero Hill
21577,2014-01-28,Potrero Hill
21578,2012-08-29,Portola
21579,2013-01-24,Portola
21580,2015-06-11,Potrero Hill
21581,2015-06-19,Portola
21582,2011-06-30,Potrero Hill
21583,2013-02-01,Silver Terrace
21584,2012-11-29,Bayview
21585,2011-12-15,Silver Terrace
21586,2015-07-02,Silver Terrace
21587,2013-06-24,Potrero Hill
21588,2014-07-16,Potrero Hill
21589,2009-06-04,Portola
21590,2011-07-14,Potrero Hill
21591,2010-04-28,Silver Terrace
21592,2017-06-29,Silver Terrace
21593,2011-01-05,Portola
21594,2015-04-28,Potrero Hill
21595,2017-10-25,Potrero Hill
21596,2009-09-21,Portola
21597,2011-03-23,Bayview
21598,2013-11-15,Visitacion Valley
21599,2009-11-13,Potrero Hill
21600,2010-08-03,Potrero Hill
21601,2011-05-04,Potrero Hill
21602,2014-01-17,Portola
21603,2015-01-28,Portola
21604,2010-05-28,Silver Terrace
21605,2012-09-18,Portola
21606,2018-05-08,Bayview
21607,2012-12-20,Silver Terrace
21608,2013-05-10,Silver Terrace
21609,2014-05-01,Potrero Hill
21610,2018-04-24,Potrero Hill
21611,2017-10-17,Potrero Hill
21612,2017-07-21,Potrero Hill
21613,2015-02-27,Potrero Hill
21614,2015-10-26,Potrero Hill
21615,2010-11-19,Potrero Hill
21616,2013-11-27,Visitacion Valley
21617,2012-08-24,Silver Terrace
21618,2011-07-22,Silver Terrace
21619,2009-10-20,Potrero Hill
21620,2013-11-08,Silver Terrace
21621,2017-04-26,Silver Terrace
21622,2012-01-06,Visitacion Valley
21623,2010-12-30,Silver Terrace
21624,2009-09-02,Potrero Hill
21625,2011-07-19,Potrero Hill
21626,2013-04-16,Potrero Hill
21627,2015-10-15,Silver Terrace
21628,2009-12-29,Portola
21629,2014-03-19,Portola
21630,2009-12-29,Potrero Hill
21631,2011-06-15,Potrero Hill
21632,2014-05-01,Portola
21633,2010-10-23,Portola
21634,2013-06-05,Potrero Hill
21635,2014-07-29,Visitacion Valley
21636,2011-11-30,Bayview
21637,2012-02-29,Little Hollywood
21638,2016-11-16,Silver Terrace
21639,2011-02-10,Silver Terrace
21640,2018-06-15,Silver Terrace
21641,2015-03-25,Potrero Hill
21642,2009-06-03,Visitacion Valley
21643,2018-04-09,Silver Terrace
21644,2016-03-14,Portola
21645,2011-12-07,Silver Terrace
21646,2014-09-16,Silver Terrace
21647,2011-09-09,Silver Terrace
21648,2014-01-30,Silver Terrace
21649,2016-01-08,Silver Terrace
21650,2015-02-10,Potrero Hill
21651,2009-06-10,Portola
21652,2017-05-04,Bayview
21653,2017-08-28,Silver Terrace
21654,2018-07-31,Potrero Hill
21655,2009-10-30,Portola
21656,2009-04-30,Silver Terrace
21657,2018-05-14,Portola
21658,2014-12-16,Potrero Hill
21659,2018-07-06,Potrero Hill
21660,2015-09-04,Portola
21661,2012-04-24,Silver Terrace
21662,2015-06-22,Portola
21663,2012-09-25,Portola
21664,2013-04-17,Potrero Hill
21665,2010-08-13,Potrero Hill
21666,2015-09-17,Potrero Hill
21667,2012-08-24,Portola
21668,2011-05-27,Potrero Hill
21669,2013-11-22,Portola
21670,2015-12-21,Potrero Hill
21671,2009-05-01,Silver Terrace
21672,2009-03-23,Potrero Hill
21673,2014-08-29,Potrero Hill
21674,2010-09-09,Little Hollywood
21675,2014-08-25,Portola
21676,2013-05-01,Portola
21677,2015-02-03,Potrero Hill
21678,2011-09-13,Potrero Hill
21679,2010-05-17,Visitacion Valley
21680,2013-01-18,Potrero Hill
21681,2009-08-12,Visitacion Valley
21682,2015-09-30,Potrero Hill
21683,2018-03-06,Potrero Hill
21684,2018-05-31,Silver Terrace
21685,2018-04-09,Portola
21686,2013-03-12,Portola
21687,2014-11-14,Silver Terrace
21688,2014-10-29,Silver Terrace
21689,2015-03-19,Potrero Hill
21690,2012-07-27,Silver Terrace
21691,2016-08-16,Silver Terrace
21692,2018-10-12,Potrero Hill
21693,2018-04-13,Potrero Hill
21694,2010-03-18,Silver Terrace
21695,2012-09-07,Potrero Hill
21696,2017-10-18,Potrero Hill
21697,2014-04-18,Silver Terrace
21698,2017-04-17,Silver Terrace
